0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;26.6055,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
