0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;12.9481,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
