0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;25.5743,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
