0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;76.0696,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;77.5205,0;1,0;1,0;1,0;1
